Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
04-Jun-24,EQ,176.5,176.5,146.3,175.45,170.5,172,168.43,207.2,69.6,75272859,12678464180,572365
03-Jun-24,EQ,184.5,185.5,175,179.15,175.45,175.45,176.94,207.2,69.6,53437123,9455211609,351780
31-May-24,EQ,178.8,183.15,171.25,180.6,179.5,179.15,177.49,207.2,66.3,149283415,26496167994,456285
30-May-24,EQ,183,185,179,183.35,181,180.6,181.47,207.2,66.3,33684173,6112506971,189332
29-May-24,EQ,180.55,185.4,180,181.6,183.45,183.35,183.43,207.2,66.3,30888209,5665780518,248641
28-May-24,EQ,184.35,184.8,180.4,183.65,180.9,181.6,182.23,207.2,66.3,34444521,6276713085,159815
27-May-24,EQ,183.9,185.45,178.4,182.9,184.1,183.65,182.5,207.2,66.3,47652253,8696471574,357300
24-May-24,EQ,188,188,179.1,186.8,182.5,182.9,183.94,207.2,61.8,37064093,6817487250,300765
23-May-24,EQ,186.5,189.4,184.5,185.5,187.3,186.8,186.93,207.2,61.8,20931137,3912745281,247731
22-May-24,EQ,190,190,183.35,189.1,185.6,185.5,185.44,207.2,61.8,40374419,7487062421,331491
21-May-24,EQ,194.4,196.5,188.75,194.4,189.1,189.1,191.18,207.2,61.8,33453174,6395499561,515943
18-May-24,EQ,194.75,195.7,194.1,194.85,194.5,194.4,194.76,207.2,61.8,2548204,496292477,20507
17-May-24,EQ,195.15,196,193.1,195.2,194.9,194.85,194.57,207.2,61.8,20841351,4055055008,136475
16-May-24,EQ,192.9,195.85,189,192,194.4,195.2,193.89,207.2,61.8,35478593,6878946192,209064
