Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
27-Dec-24,EQ,2270.25,2290.8,2260.05,2262.4,2273.75,2271.4,2274.44,3422.95,2256.5,822000,1869588002,53458
26-Dec-24,EQ,2284,2287.45,2256.5,2284,2261.5,2262.4,2267.48,3422.95,2256.5,1267383,2873763813,90752
24-Dec-24,EQ,2282.1,2295,2277.15,2279.2,2285,2284,2286.17,3422.95,2265.35,601634,1375437153,45905
23-Dec-24,EQ,2300,2302.55,2266.05,2282.35,2275.3,2279.2,2283.25,3422.95,2265.35,855677,1953722774,67772
20-Dec-24,EQ,2297,2318,2276,2291.85,2280,2282.35,2294.95,3422.95,2265.35,1719699,3946630739,115146
19-Dec-24,EQ,2325,2325,2265.35,2345.45,2295,2291.85,2285.73,3422.95,2265.35,2784410,6364400825,173134
18-Dec-24,EQ,2356.8,2372.7,2341,2356,2345,2345.45,2357.35,3422.95,2341,855724,2017239138,62975
17-Dec-24,EQ,2388,2399.9,2350.5,2402.25,2356.8,2356,2369.89,3422.95,2350.5,1258249,2981907230,92530
16-Dec-24,EQ,2419.95,2419.95,2386.15,2407.65,2396,2402.25,2397.66,3422.95,2354,987790,2368387856,77582
13-Dec-24,EQ,2389.55,2412,2354,2389.55,2409.75,2407.65,2387.8,3422.95,2354,1150900,2748117984,120910
12-Dec-24,EQ,2413,2415,2380.7,2417.3,2388,2389.55,2394.96,3422.95,2380.7,1089049,2608230601,82311
11-Dec-24,EQ,2399.75,2428,2392.65,2388.9,2417.6,2417.3,2414.5,3422.95,2385.05,1337745,3229981541,83254
10-Dec-24,EQ,2399.9,2404.65,2385.05,2391.85,2392.6,2388.9,2390.84,3422.95,2385.05,1657888,3963746940,125397
09-Dec-24,EQ,2438.15,2439,2387,2429.7,2392.9,2391.85,2399.46,3422.95,2387,2301291,5521865063,192815
06-Dec-24,EQ,2468,2468,2427,2452.2,2428.8,2429.7,2436.2,3422.95,2422.95,1736042,4229341851,151112
05-Dec-24,EQ,2465,2466.9,2423.9,2459.45,2457,2452.2,2443.84,3422.95,2422.95,3190866,7797976361,170647
04-Dec-24,EQ,2478.9,2479.1,2453.2,2469.4,2459,2459.45,2465.8,3422.95,2422.95,1005016,2478164524,79840
03-Dec-24,EQ,2494,2494,2463.5,2479.05,2470.3,2469.4,2470.47,3422.95,2422.95,1344774,3322229912,70847
02-Dec-24,EQ,2479.6,2486,2461.35,2479.6,2478,2479.05,2475.27,3422.95,2422.95,914674,2264067728,59229
29-Nov-24,EQ,2458.05,2491.5,2455.05,2458.05,2478,2479.6,2479.66,3422.95,2422.95,1030935,2556363987,75877
28-Nov-24,EQ,2500,2506,2453.3,2491.9,2460.9,2458.05,2468.3,3422.95,2422.95,1506233,3717832912,127061
27-Nov-24,EQ,2517.5,2517.65,2480,2505,2490,2491.9,2491.92,3422.95,2422.95,864733,2154841814,65183
26-Nov-24,EQ,2459.9,2518,2457.6,2459.7,2505.7,2505,2501.95,3422.95,2422.95,1152258,2882897491,63301
25-Nov-24,EQ,2505,2507.95,2450.05,2472.2,2470.7,2459.7,2467.19,3422.95,2422.95,1857124,4581878684,84364
22-Nov-24,EQ,2430,2493.95,2422.95,2428.15,2469.75,2472.2,2463.06,3422.95,2422.95,3805854,9374065273,127561
21-Nov-24,EQ,2454.7,2465.95,2425,2483.7,2427,2428.15,2438.48,3422.95,2425,1377624,3359313627,151130
19-Nov-24,EQ,2488,2503.2,2472.35,2483.7,2483.55,2483.7,2488.85,3422.95,2451.1,941558,2343395970,109986
18-Nov-24,EQ,2520,2520,2470.8,2483.15,2482,2483.7,2493.38,3422.95,2451.1,945477,2357435512,143861
14-Nov-24,EQ,2482.8,2501.75,2466.2,2470.5,2487.9,2483.15,2480.94,3422.95,2451.1,1206975,2994427872,120096
13-Nov-24,EQ,2470,2498,2451.1,2474.85,2478,2470.5,2471.03,3422.95,2451.1,1803849,4457359091,155496
12-Nov-24,EQ,2535,2535,2470,2543.1,2470.3,2474.85,2497.31,3422.95,2470,3445983,8605693685,315876
11-Nov-24,EQ,2565.05,2598.75,2506,2769.45,2547.8,2543.1,2541.71,3422.95,2506,8855022,22506855547,531328
08-Nov-24,EQ,2842.85,2847,2762.4,2842.85,2767,2769.45,2788.33,3422.95,2670.1,2060486,5745322673,170154
07-Nov-24,EQ,2900,2904.95,2825,2897.3,2846,2842.85,2854.92,3422.95,2670.1,1112515,3176141257,132834
06-Nov-24,EQ,2890.5,2907.85,2860,2887.3,2903,2897.3,2884.91,3422.95,2670.1,1817087,5242139768,192927
05-Nov-24,EQ,2895,2918.8,2872.7,2915.3,2890,2887.3,2895.09,3422.95,2670.1,935516,2708401892,88027
04-Nov-24,EQ,2962.15,2962.15,2885.5,2939.85,2911.45,2915.3,2910.23,3422.95,2670.1,1146008,3335145771,80106
01-Nov-24,EQ,2958,2965.75,2930,2935.65,2936,2939.85,2945.16,3422.95,2670.1,112249,330591226,14114
31-Oct-24,EQ,2994.2,2996.5,2919,2996.65,2926.35,2935.65,2946.39,3422.95,2670.1,1031171,3038232478,86563
30-Oct-24,EQ,3006,3006,2963.55,2992.85,2996.3,2996.65,2989.42,3422.95,2670.1,812725,2429574196,59712
29-Oct-24,EQ,3020,3028,2941.1,3001.85,2992,2992.85,2979.4,3422.95,2670.1,613459,1827739370,54559
28-Oct-24,EQ,2987.9,3021.7,2963.05,2958,3004,3001.85,3002.66,3422.95,2670.1,504961,1516224589,42844
25-Oct-24,EQ,2975.5,3015.55,2952,2972,2960,2958,2980.56,3422.95,2670.1,1047769,3122938107,83131
24-Oct-24,EQ,2989.7,3002.3,2951,2989.7,2975,2972,2973.64,3422.95,2670.1,571259,1698721046,88357
23-Oct-24,EQ,2999.95,3026.5,2972.05,3006.85,2995,2989.7,2999.85,3422.95,2670.1,624689,1873975357,46783
22-Oct-24,EQ,3054,3057.95,2995.25,3049.2,3010.85,3006.85,3017.54,3422.95,2670.1,541838,1635016972,61303
21-Oct-24,EQ,3007.05,3057,3000.55,2992.15,3043,3049.2,3031.23,3422.95,2670.1,806970,2446114223,64693
18-Oct-24,EQ,3057,3069,2980.6,3055.85,2998.85,2992.15,3018.01,3422.95,2670.1,899318,2714147955,74852
17-Oct-24,EQ,3082.9,3085,3037,3082.1,3055,3055.85,3053.34,3422.95,2670.1,674481,2059421914,49764
16-Oct-24,EQ,3088,3103.55,3066.1,3067.1,3078,3082.1,3081.19,3422.95,2670.1,764001,2354035993,51357
15-Oct-24,EQ,3075,3096.8,3047.65,3039.15,3075,3067.1,3072.09,3422.95,2670.1,1242322,3816523237,76416
14-Oct-24,EQ,3037,3055,3017.2,3037.2,3040,3039.15,3039.16,3422.95,2670.1,716011,2176069508,65593
11-Oct-24,EQ,3059.2,3064,3026,3059.1,3042.95,3037.2,3039.94,3422.95,2670.1,976017,2967037962,65051
10-Oct-24,EQ,3090.05,3095,3043,3078.85,3065,3059.1,3059.51,3422.95,2670.1,1161933,3554940364,97292
09-Oct-24,EQ,3095.55,3146.7,3071.75,3088.05,3086.55,3078.85,3101.14,3422.95,2670.1,1225598,3800755073,89592
08-Oct-24,EQ,3058,3099,3045.65,3062.25,3098,3088.05,3079.61,3422.95,2670.1,817718,2518252922,80023
07-Oct-24,EQ,3075,3098.55,3038,3072.5,3069.9,3062.25,3060.6,3422.95,2670.1,909812,2784571947,91414
04-Oct-24,EQ,3135,3156.75,3054.55,3149.3,3073.85,3072.5,3098.08,3422.95,2670.1,1551818,4807655329,141806
03-Oct-24,EQ,3192.3,3225.9,3126.5,3277.35,3152,3149.3,3163,3422.95,2670.1,1741363,5507935530,169211
01-Oct-24,EQ,3317,3328.95,3244.05,3329.1,3275,3277.35,3269.51,3422.95,2670.1,968660,3167047544,70952
30-Sep-24,EQ,3310.75,3358,3305.15,3310.75,3320,3329.1,3335.77,3422.95,2670.1,1088162,3629855463,82479
27-Sep-24,EQ,3290.95,3337.95,3277.05,3277.05,3308,3310.75,3312.64,3422.95,2670.1,1315996,4359423052,98063
26-Sep-24,EQ,3250,3285.85,3227.1,3244.75,3276.6,3277.05,3260.71,3422.95,2670.1,951080,3101193912,79224
25-Sep-24,EQ,3252,3252,3206.75,3248.4,3240,3244.75,3228.58,3422.95,2670.1,740636,2391202343,70336
24-Sep-24,EQ,3277.45,3297.75,3241.1,3277.45,3249.5,3248.4,3268.56,3422.95,2670.1,1057933,3457921906,61806
23-Sep-24,EQ,3316.95,3324.9,3273.2,3306.95,3274,3277.45,3287.56,3422.95,2670.1,522775,1718654866,49884
20-Sep-24,EQ,3304,3324.8,3266.05,3293.85,3313.25,3306.95,3305.29,3422.95,2670.1,1504277,4972072195,106675
19-Sep-24,EQ,3294,3320,3275,3274.65,3300.9,3293.85,3296.58,3422.95,2670.1,963456,3176109127,94031
18-Sep-24,EQ,3312.8,3324.85,3251.55,3312.8,3276,3274.65,3283.38,3422.95,2670.1,410510,1347860704,44243
17-Sep-24,EQ,3335.8,3349.9,3301.8,3335.8,3313.95,3312.8,3319.95,3422.95,2670.1,586834,1948261685,52026
16-Sep-24,EQ,3360,3394.9,3330.6,3358.05,3334,3335.8,3356.47,3422.95,2670.1,1019280,3421184305,54011
13-Sep-24,EQ,3355.55,3369.7,3320.9,3383.25,3358.6,3358.05,3349.61,3422.95,2670.1,1029400,3448090899,82492
12-Sep-24,EQ,3370,3393,3340.3,3367.45,3368.95,3383.25,3373.72,3422.95,2670.1,1643536,5544828605,136297
11-Sep-24,EQ,3315,3382.95,3315,3295.05,3368.5,3367.45,3358.46,3422.95,2670.1,2561892,8604019496,195313
10-Sep-24,EQ,3290,3310,3270.9,3280.75,3292.05,3295.05,3295.35,3422.95,2670.1,928920,3061115127,100633
09-Sep-24,EQ,3273.7,3314,3258,3273.7,3275,3280.75,3283.79,3422.95,2670.1,1272289,4177934331,93539
06-Sep-24,EQ,3238,3285.9,3225.35,3238.25,3266.5,3273.7,3265.53,3422.95,2670.1,2131256,6959675272,120887
05-Sep-24,EQ,3240,3257,3217,3231.65,3238,3238.25,3239.82,3422.95,2670.1,1482119,4801805690,108587
04-Sep-24,EQ,3155.5,3252,3155.5,3154.85,3233.8,3231.65,3226.73,3422.95,2670.1,2379110,7676748459,185570
03-Sep-24,EQ,3164.95,3174.55,3147.5,3150.95,3150.1,3154.85,3159.48,3422.95,2670.1,577471,1824510723,49057
02-Sep-24,EQ,3148,3184,3139.6,3126.8,3153,3150.95,3155.29,3422.95,2670.1,702358,2216146360,61354
30-Aug-24,EQ,3130.05,3166.75,3110.7,3115.85,3133,3126.8,3132.04,3422.95,2670.1,1567031,4907995960,86932
29-Aug-24,EQ,3125.5,3143.95,3092.7,3125.5,3115,3115.85,3115.85,3422.95,2670.1,849866,2648052661,79759
28-Aug-24,EQ,3152.95,3165.5,3118.8,3166.2,3124,3125.5,3136.65,3422.95,2670.1,538366,1688663684,40765
27-Aug-24,EQ,3154,3203.65,3150,3171.35,3152.95,3166.2,3182.77,3422.95,2670.1,1003501,3193917624,54750
26-Aug-24,EQ,3155,3177.45,3141.5,3154.65,3167.65,3171.35,3164.61,3422.95,2670.1,472874,1496462540,38331
23-Aug-24,EQ,3190,3198.6,3148.75,3186.6,3155,3154.65,3163.62,3422.95,2670.1,779284,2465354965,50040
22-Aug-24,EQ,3167,3198.65,3156.05,3151.55,3180,3186.6,3186.29,3422.95,2670.1,1540888,4909720414,93251
21-Aug-24,EQ,3101,3170.6,3084.05,3103.2,3150,3151.55,3141.12,3422.95,2670.1,1186536,3727054260,75579
20-Aug-24,EQ,3096,3106.35,3078,3076.3,3096,3103.2,3097.97,3422.95,2670.1,668282,2070318512,45243
19-Aug-24,EQ,3053.95,3087.85,3038.35,3048.15,3075.95,3076.3,3068.6,3422.95,2670.1,542858,1665814594,43936
16-Aug-24,EQ,3054,3054,3003,3025.85,3049.95,3048.15,3030.31,3422.95,2670.1,514229,1558275568,53382
14-Aug-24,EQ,3034.8,3034.8,2994.05,3023.55,3027,3025.85,3016.21,3422.95,2670.1,454671,1371385382,47902
13-Aug-24,EQ,3054.9,3059.8,3013,3053.2,3021.2,3023.55,3028.2,3422.95,2670.1,502260,1520943645,43606
12-Aug-24,EQ,3020,3084,3003.7,3040.6,3050,3053.2,3050.07,3422.95,2670.1,1736881,5297604232,90374
09-Aug-24,EQ,3039,3052.75,2966,3005.4,3040,3040.6,3011.3,3422.95,2670.1,1665414,5015058264,90841
08-Aug-24,EQ,3080,3089.7,2990.4,3101.45,2996.9,3005.4,3027.99,3422.95,2670.1,1280109,3876159961,107153
07-Aug-24,EQ,3101.75,3118.5,3060.05,3101.75,3101,3101.45,3090.33,3422.95,2670.1,1907105,5893581946,72543
06-Aug-24,EQ,3101.7,3135,3086.05,3093.4,3090.25,3101.75,3115.97,3422.95,2670.1,885743,2759946793,74147
05-Aug-24,EQ,3069.95,3145,3055.3,3106.7,3096,3093.4,3100.65,3422.95,2670.1,2019141,6260642150,122740
02-Aug-24,EQ,3070,3129.05,3060,3099.35,3105,3106.7,3106.13,3422.95,2670.1,1348780,4189486747,91022
01-Aug-24,EQ,3088,3128.95,3062.8,3084.45,3090,3099.35,3098.26,3422.95,2670.1,1675122,5189968471,98772
31-Jul-24,EQ,3005.05,3098,3005.05,3005.05,3087.3,3084.45,3075.55,3422.95,2670.1,3549501,10916681612,170009
30-Jul-24,EQ,2973.5,3032.8,2970,2954.7,3003,3005.05,3009.56,3422.95,2670.1,2144591,6454269851,111220
29-Jul-24,EQ,2953.05,2965.1,2936,2950.15,2962,2954.7,2948.47,3422.95,2670.1,854408,2519195555,56138
26-Jul-24,EQ,2902.2,2964.45,2900.7,2901.4,2948.35,2950.15,2944.21,3568,2670.1,1359780,4003474150,85366
25-Jul-24,EQ,2892.05,2908.7,2885.25,2912.8,2906,2901.4,2897.12,3568,2670.1,1239922,3592207689,71053
24-Jul-24,EQ,2901,2927,2886.2,2897.1,2915,2912.8,2907.99,3568,2670.1,1476148,4292630553,98355
23-Jul-24,EQ,2934.3,2947.3,2886,2934.3,2900,2897.1,2908.57,3568,2670.1,1906312,5544642541,107200
22-Jul-24,EQ,2937,2973.35,2917.15,2946.05,2933.1,2934.3,2941.68,3568,2670.1,1616347,4754777012,76014
19-Jul-24,EQ,2925,2980,2917.25,2931.55,2949,2946.05,2955.01,3568,2670.1,2164746,6396837443,115188
18-Jul-24,EQ,2875,2957.9,2842,2974.45,2932.8,2931.55,2911.84,3568,2670.1,5384611,15679125505,248518
16-Jul-24,EQ,2959,3015.95,2941.5,2956.5,2972,2974.45,2980.95,3568,2670.1,2085611,6217096948,87466
15-Jul-24,EQ,2999,2999,2932.55,2999.15,2959,2956.5,2958.63,3568,2670.1,2425341,7175683580,105659
12-Jul-24,EQ,3025,3052,2970.9,3022.05,2991.4,2999.15,3009,3568,2670.1,1879930,5656716521,119771
11-Jul-24,EQ,2999,3030,2973,2996.45,3022,3022.05,3010.38,3568,2670.1,1968980,5927369219,141086
10-Jul-24,EQ,2900.05,3014.5,2894.35,2905,3000,2996.45,2970.31,3568,2670.1,2299950,6831561457,128651
09-Jul-24,EQ,2908.95,2913.2,2890,2898.15,2906.85,2905,2904.52,3568,2670.1,685431,1990848226,45585
08-Jul-24,EQ,2935.9,2935.9,2890.7,2935.9,2901,2898.15,2902.08,3568,2670.1,828260,2403674178,57283
05-Jul-24,EQ,2937.15,2946.9,2913.1,2934.9,2939.95,2935.9,2930.16,3568,2670.1,817429,2395195710,51977
