Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
28-Aug-24,EQ,500.4,502.3,496.5,500.6,500.15,497.3,498.8,510.65,399.35,7782216,3881794042,128939
27-Aug-24,EQ,507.55,507.6,500,505.7,500.4,500.6,502.17,510.65,399.35,7954114,3994335940,123723
26-Aug-24,EQ,506,508,502,505.8,505.7,505.7,505.93,510.65,399.35,7825037,3958900283,148265
23-Aug-24,EQ,505.05,506.95,499.95,504.55,505.4,505.8,504.2,510.65,399.35,7891446,3978880053,108800
22-Aug-24,EQ,507.85,508.5,501.45,505.4,505.05,504.55,504.67,510.65,399.35,8364290,4221224253,145029
21-Aug-24,EQ,500,509,499.05,498.8,505.8,505.4,505.03,510.65,399.35,8474830,4280048280,121930
20-Aug-24,EQ,501,503.4,497.7,501.45,498.5,498.8,499.95,510.65,399.35,6633171,3316278832,115083
19-Aug-24,EQ,504.75,509.3,499.6,502.65,499.95,501.45,504.39,510.65,399.35,10198725,5144120039,166648
16-Aug-24,EQ,494.5,504.2,492.65,492.2,502.05,502.65,498.53,510.65,399.35,13137392,6549443407,164043
14-Aug-24,EQ,491.95,499,489.9,490,492.55,492.2,494.04,510.65,399.35,9253598,4571625348,150643
13-Aug-24,EQ,495.95,497.85,488.25,494.6,491.5,490,493.29,510.65,399.35,7757706,3826762550,119952
12-Aug-24,EQ,492,500,492,495.9,494.4,494.6,497.04,510.65,399.35,9076097,4511189538,133143
09-Aug-24,EQ,498,498,493.1,494.75,496.15,495.9,495.38,510.65,399.35,9201793,4558387017,144367
08-Aug-24,EQ,494,498,492.5,492.65,494.15,494.75,494.99,510.65,399.35,20558134,10175999936,250724
07-Aug-24,EQ,490,495.6,488.1,486.3,492.75,492.65,491.96,510.65,399.35,10900585,5362650358,173490
06-Aug-24,EQ,486.25,491.7,484.05,486,487.8,486.3,487.52,510.65,399.35,13722855,6690115892,165576
05-Aug-24,EQ,480.05,491.9,479.55,489.1,485.9,486,485.81,510.65,399.35,24094139,11705282411,240878
02-Aug-24,EQ,484.8,499.45,484.8,493.7,488.85,489.1,491.08,510.65,399.35,21320064,10469940925,253754
01-Aug-24,EQ,495.95,496.75,490.95,495.35,493.05,493.7,493.72,510.65,399.35,11665529,5759553106,167982
31-Jul-24,EQ,492.45,497.95,490.5,489.9,495.5,495.35,494.03,510.65,399.35,11538215,5700270817,184885
30-Jul-24,EQ,496.3,497.8,488.65,496.05,490.5,489.9,491.81,510.65,399.35,13375906,6578425923,171911
29-Jul-24,EQ,505.5,506.2,494.05,502.2,496.25,496.05,498.4,510.65,399.35,12496895,6228464278,159533
26-Jul-24,EQ,494.05,506.4,487.4,489.95,501.55,502.2,498.22,510.65,399.35,20736094,10331062810,204107
25-Jul-24,EQ,490,496,484.65,494.05,490.2,489.95,490.32,510.65,399.35,17878994,8766383594,227325
24-Jul-24,EQ,496,510.65,490.65,492.2,494,494.05,500.33,510.65,399.35,42073323,21050681452,400376
23-Jul-24,EQ,466.55,497.4,466.4,466.55,496.95,492.2,483.29,499.7,399.35,54044423,26118922052,499337
22-Jul-24,EQ,474.6,479.45,465.85,474.55,466.3,466.55,470.1,499.7,399.35,18066586,8493064235,232860
19-Jul-24,EQ,471,479.4,469.4,470.25,473.15,474.55,474.65,499.7,399.35,24977373,11855389561,268257
18-Jul-24,EQ,463,470.9,462.65,465.55,470.5,470.25,467.91,499.7,399.35,21094737,9870374414,196712
16-Jul-24,EQ,463.45,466.75,461.4,463.4,465.7,465.55,464.53,499.7,399.35,12996711,6037370503,137391
15-Jul-24,EQ,459.05,466.45,457.2,459.05,462.05,463.4,462.88,499.7,399.35,16251032,7522328041,154358
12-Jul-24,EQ,458.65,463.25,455.85,458.65,459.05,459.05,458.95,499.7,399.35,18962800,8703017235,215367
11-Jul-24,EQ,450,459.5,448.7,451.45,458.6,458.65,456.02,499.7,399.35,18831345,8587437643,283781
10-Jul-24,EQ,453.7,455.35,446.5,452.6,450.3,451.45,450.95,499.7,399.35,11618210,5239257714,155469
09-Jul-24,EQ,447.6,455,444,443.6,451.5,452.6,450.54,499.7,399.35,26470260,11925976365,240760
08-Jul-24,EQ,435.15,444.55,433.65,433.65,443.8,443.6,439.76,499.7,399.35,20521107,9024461951,194693
05-Jul-24,EQ,429,434,427.6,429.05,433.5,433.65,431.98,499.7,399.35,12929586,5585359681,151709
04-Jul-24,EQ,430,431.5,427.05,428.3,429.25,429.05,429.39,499.7,399.35,9127340,3919190557,125047
03-Jul-24,EQ,426.1,429.65,425.5,425.5,428.5,428.3,427.88,499.7,399.35,7159756,3063503682,116001
02-Jul-24,EQ,430,430.65,422.55,429.05,425.75,425.5,426.86,499.7,399.35,10763335,4594402666,174096
01-Jul-24,EQ,426.3,430.25,424.65,424.9,428.5,429.05,427.61,499.7,399.35,12894747,5513976701,132870
28-Jun-24,EQ,425.5,428,423.5,425.6,425,424.9,425.74,499.7,399.35,17866326,7606338079,173097
27-Jun-24,EQ,423.95,427.25,421.1,423.95,425.6,425.6,424.56,499.7,399.35,37012589,15714038249,251890
26-Jun-24,EQ,423,426.4,422.05,423.3,423.5,423.95,424.28,499.7,399.35,11084805,4703058612,109504
25-Jun-24,EQ,423,424,419.75,423.3,423.25,423.3,422.19,499.7,399.35,10260449,4331894414,138835
24-Jun-24,EQ,420,423.95,420,419.6,423.65,423.3,422.63,499.7,399.35,9362433,3956853315,117502
21-Jun-24,EQ,425,425.3,418.55,423.3,419.7,419.6,420.65,499.7,399.35,25205627,10602824294,295452
20-Jun-24,EQ,424.05,426.5,421.5,423.65,423.85,423.3,423.74,499.7,399.35,14585806,6180605570,203212
19-Jun-24,EQ,430,430.75,423.05,428.75,423.4,423.65,425.66,499.7,399.35,10909803,4643829425,177112
18-Jun-24,EQ,433,434.2,428.2,431.15,429,428.75,430.67,499.7,399.35,14098178,6071715081,206941
14-Jun-24,EQ,431,431.9,429.05,430.3,431.4,431.15,430.49,499.7,399.35,9217804,3968132277,170717
13-Jun-24,EQ,436.9,436.9,429.75,432.3,430.35,430.3,431.79,499.7,399.35,9283802,4008627163,146737
12-Jun-24,EQ,430.55,434.4,430.2,433,432.6,432.3,432.33,499.7,399.35,10352936,4475896381,163844
